"CEREAL","BAKEPROD","MEATS","DAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","DRUGSUPP","HOUSKEEP","AGE_REF","BLS_URBN","FAM_SIZE","FAM_TYPE","RACE_REF","HISP_REF"
0,8.87893,1.99,4.29,0,0,0,0,2.50107,54.82,0,3.98,86.92,0,0,0,0,10.6,49,1,2,5,1,2
0,0,0,2.72826,0,0,0,0,0,0,0,4.37174,329.05846,12.77789,0,0,0,0,49,1,2,5,1,2
0,2.99,9.3,27.53346,4.66196,2.49,3,0,0,3.54458,5.59,30.74,0,0,0,6.36,5.99,19.19,81,1,1,4,1,2
0,8.3,4.08,13.59,0,0,0,0,0,8.5,0,33.53,0,0,0,4.46,0,0,81,1,1,4,1,2
0,2.5,48.95,35.95,0,5.96,3.84,0,0,12.46,2.5,21.37,0,0,9.72,8.03,0,21.91,41,1,5,2,1,2
0,0,0,0,0,0,1,0,0,28.89,0,15.6,0,0,0,6.32,0,0,41,1,5,2,1,2
0,0,13.55,0,0,0,0,1.98,0,3.23,0,2.88,0,0,0,0,0,10.88,83,1,1,4,2,2
0,0,0,0,0,0,0,0,2.24,0,0,2,0,0,0,6.46,0,5.42,83,1,1,4,2,2
4.99,14.97,22.87,31.28,13.71,13.53,3,0,0,0,0,23.63,8.99,0,0,37.27,0,18.47,30,1,4,5,1,1
11.97,0,25.92,14.86,8.68,2.58,18.12195,5.85805,3.79,14.99,7.69,32.7,0,0,0,14.05,0,2.89,30,1,4,5,1,1
3,0,4.35,2.37,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,25,1,1,4,1,2
0,2,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,25,1,1,4,1,2
0,8.98,20.27,31.18,1.38,7.89,0,10.64,0,2.13,5,18.9,0,0,4,0,0,12.81,63,1,2,1,1,2
10.2,6.79,29.22,13.67,1.4,10.97,0,0,0,15.81,0,8.99,0,0,0,8.23,0,1.18,63,1,2,1,1,2
0,1,10,4.8,6,2,0,0,0,7.83,0,46.37,19.61,31.84,0,18.4,0,33.56,59,1,1,4,1,2
0,0,0,2.5,0,0,0,0,0,15.17,4.25,3.25,19.1,31.83,0,1.08,1,4.33,59,1,1,4,1,2
0,0,0,0,0,0,0,1,0,10.94,0,3.99,0,0,3,0,0,12.09,57,1,3,2,2,2
0,5,0,6.28,12.15,0,3.98,0,0,7.46,0,0,0,0,0,0,0,0,57,1,3,2,2,2
31.23,0,6.64,7.69,0,0,5.14827,7.36173,8.14,64.89,6.16,6.55,11.48,0,0,14.89,0,8.87,67,1,7,2,4,2
13.98,0,0,0,0,0,0,0,0,1.96,0,18.22,11.48,0,0,10.42,18.11,33.98,67,1,7,2,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,2,5,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,2,5,1,1
3.20624,13.40791,14.15979,4.97373,8.55713,1.59139,3.35428,12.04901,2.79677,0,0,10.90375,0,8.91929,0,0,0,6.08071,80,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,1,4,1,2
4.49,2.5,12.22,10.67,15.78,5.73,0,1.98,45.01,45.89,3.49,52.94,24.31,16.88,0,70.67,7.29,36.48,59,1,2,5,1,2
1,0,10.92,2.22,0,3.35,0,0,23.38,28.06,0,22.34,0,17.14,0,101.24,0,43.5,59,1,2,5,1,2
2.78,7.68,25.74,58.65,6.46,10.89,0,14.16,4.77,6.36,0,13.44,0,0,0,5.94,4.59,44.01,40,1,5,2,1,2
3.5784,8.04939,58.89948,10.70357,14.77156,33.97125,7.87931,8.82721,3.09528,13.37391,4.87768,32.23294,0,0,0,0,0,7.02744,40,1,5,2,1,2
0,8.98,17.92,0,0,0,5,0,0,18.9,0,4,32.3,0,0,0,0,0,42,1,1,4,1,2
0,0,0,3.49,0,0,0,6,0,11.95,10.38,10.98,12,0,0,0,19.99,0,42,1,1,4,1,2
11.76,1,0,43.01,7.83,10.79,0,16.16,130.56,19.93,0,10.63,0,0,0,0,0,0,29,1,7,2,1,1
0,8.26,31.3,18.59482,9.2553,18.76,0,3.90061,2.58,6.39,0,27.45926,0,0,0,0,0,0,29,1,7,2,1,1
23.96,4.07,6.09,3.89,6.63488,4.97,0,5.99,2.92512,9.71,0,39.55,0,16.39,0,0,0,0.11,31,2,2,5,1,2
0,1,0,0,0,0,0,6,0,10.93,0,13.5,0,30.13,0,0,0,86.88,31,2,2,5,1,2
3.64,3.71,0,11.73,0,1.06,0,4.61,5.82,17.34,3.48,14.56,9.58,2.46,7.98,0,0,1.97,55,1,1,4,1,2
2.67,2.86,0,5.05,0,0,0,0,4.98,0,16.78,5.5,0,0,0,0,0,9.15,55,1,1,4,1,2
0,0.99,0,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,4,2,2
1.49,0,2.69,0,19.36,2.78,3.41946,12.12054,0,0,15.26,1.29,0,0,0,0,0,0,52,1,2,5,2,2
0,0,0,0,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,2,5,2,2
0,0,36,0,24.13767,3.86233,0,0,0,0,0,14.32,0,0,0,0,0,0,37,1,1,4,1,2
0,7.35216,15.38897,2.72165,10.14208,1.70147,0,5.43335,0,42.69209,0,2.88822,47.05427,0,0,1.93,0,0,37,1,1,4,1,2
0,0.5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,1,4,6,2
3.99,4.49,23.66,5.06,2.99,12.54,3.99,2.99,0.99,0,0,52.67,0,0,0,0,0,0,36,1,1,4,6,2
3.39959,25.92192,30.04773,25.29309,13.0569,13.29998,12.34419,16.58091,0,15.28057,4.97211,32.79299,0,0,0,0,0,32.21592,43,1,4,2,1,2
8.02884,25.65781,37.45091,21.41435,17.86923,3.25676,15.24421,31.27078,8.97757,17.81223,10.1068,34.91053,0,0,0,0,5.40135,0,43,1,4,2,1,2
0,0,32.13,20.82,0,0,6.06,4.13,3.78,5.85,4.86,12.85,0,0,0,9.51,8.89,29.91,56,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,17.32,0,0,0,0,85,0,56,1,2,1,1,2
0,3.99,31.9,11.97,0,17.22,0,0,0,0,0,16.27,0,0,0,0,0,2.16,72,1,2,1,1,2
0,20.41,64.69,18.72088,18.13,41.24,3.10962,19.8895,0,17.36,0,12.97,9.78,0,0,0,0,36.73,72,1,2,1,1,2
0,2.99,0,0,0,11.26,5.98,3.5,0,0,0,48.08,20.75,0,21.38,0,0,8.49,37,1,2,1,1,2
0,2.5,9.61,4.88,0,0,0,0,0,22.25,0,0,29.04,0,0,18.23,0,6.86,37,1,2,1,1,2
0,22.84,7.26,2.48,0,7.26,0,0,2,20.69,0,10.38,0,0,19.74,16.25,0,22.49,69,1,2,1,1,2
0,0,0,0,0,4.12,0,0,11,0,0,0,0,0,0,12.93,14.5,8.65,69,1,2,1,1,2
0,67.39,53.19999,7.99,109.2,48.5,3.74471,5.00529,0,0,0,28,0,0,0,0,307.46,0,57,1,2,1,1,2
0,0,11.79,4.29,0,2.17,0,4.89,0,0,0,8.78,0,0,0,0,0,0,57,1,2,1,1,2
0,6.11,4.04,2.27,10.89,4.42,1.25,0,0,7.23,0,6.99,7.84191,0,0,15.13,2.78,0,24,1,1,4,1,2
3.64,0,0,1.44,0,7.5,0,0,5.98,0,0,1.62,80.32,0,0,9.94,0,2.44,24,1,1,4,1,2
0,11.05,0,0,0,0,0,0,3.07,10.66,0,11.66,0,0,0,0,7.99,0,40,1,5,2,3,1
0,2.87,3.49,6.13,0,0,3.49,2.58,0,5.65,0,3.03,0,0,0.75,0,0,2.1,40,1,5,2,3,1
3.98,2.25,6.5,1.25,0,0,1.3,0,5.5,6.15,0,9.28,0,0,8.1,0,12.5,4.23,80,1,1,4,1,2
1.19,18.37,14.11,4.68,0.69,0,1.35,3.98,1,2.94,0,8.23,0,0,20.83,0,0,12.82,80,1,1,4,1,2
1.72,10.13,21.36,34.71266,3.89734,21.92277,5.34,0,4.89,7.45,0,20.49724,0,31.59,0,0,0,40.89,45,1,4,2,1,2
0,3.57,22.98,14.83,3.61,1.54,5.35,0,3.05,1.85,0,9.61,0,0,0,23.07,45.41917,20.2,45,1,4,2,1,2
5.18,11.46,27.73,5.49,0,0,3,0,5.46,19.78,1.99,10.38,0,0,0,16.63,6.69,39.24,35,1,4,3,2,2
0,2.98,4.75,6.96,0,0,0,0,1.25,8.27,2.99,4.75,0,0,0,0,0,1.46,35,1,4,3,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,4,1,2
0,0,0,9.98,0,0,0,0,7,14.81,0,37.07,0,37.58,0,0,0,0,28,1,1,4,1,2
0,46.18,60.59999,36.1,21.03,5.72,16.54,8.84,9.34,47.36,0,36.32,45.64,0,10.35,0,29.16,23.93,74,1,2,1,1,2
3.07,16.08,0,13.99,0,12.89,4.15,4.68,12.48,0,4.52,11.38,0,9.3614,8.69376,33.49745,22.30749,92.68565,74,1,2,1,1,2
0,0,12.7,2.49,0,6.09,6.07,0,0,14.35,0,0,0,0,0,0,0,8.16,80,1,2,1,1,2
0,5.49,7.99,6.58,0,2.62,0,0,0,5.64,5.98,0,0,0,0,0,0,6.88,80,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,4,1,2
0,17.65,16.49,50.81,27.83,22.74,0,11.92,0,14.99,0,61.51,39.91177,0,0,0,0,0,65,1,1,4,1,2
3.99,0,0,29.35,5.97,7.31,1.99,3.4,0,25.28,14.59,16.52,11.99,0,0,4.55701,1.89,3.56632,65,1,1,4,1,2
5.28,0,6.23,13.66,7.29,8.54,5.99,1.89,11.86,1.99,8.99,13.23,78.19,0,11.38024,42.65,33.98,46.99,69,1,2,1,1,2
4.88,7.98,22.96,4.98,5,14.20302,0,2.53698,0,0,0,3.27,81.76,0,0,7.89,0,10.55,69,1,2,1,1,2
0,14.16,0,9.98,0,0,0,5,0,2.99,0,0,0,0,0,0,0,19.8,67,1,2,5,1,2
3,17.44,9.32,6.45,17.24011,8.62839,0,0,0,0,0,17.9215,0,0,0,17.59,0,0,67,1,2,5,1,2
2.88,2.38,5.91,20.45,0,0,0,1.94,0,7.47,0,0,0,0,0,12.01,2.93,13.27,72,1,2,1,1,2
0,2.25,1.69,1.79,0,1.21,0,2.89,0,0,0,3.98,0,0,0,0,0,0,72,1,2,1,1,2
0.68,0,9.98,0,4.29,0.99,0,1.43,0,0,2.79,14.69,0,0,0,0,0,0,27,1,2,1,1,1
5,2.98,3.98,0,0,4,0,0,0,22.54,2.98,23.29,17.3,0,0,3.23,0,0,27,1,2,1,1,1
0,7.56,0,0,0,0,0,0,0,1.01,0,0,39.55,0,0,0,0,1.69,24,1,1,4,1,2
0,0,0,4.98,0,0.88,0,0,0,5.3,0,2.98,21,0,0,0,89.88,0,24,1,1,4,1,2
16.44,7.49,16.97,14.72,0,11,0,0,0,1.5,0,16.38,0,0,0,0,0,0,38,1,5,2,1,1
4.99,7.23,16.48,8.49,13.97,0,0,0,6.5,23,1.99,49.72,0,0,0,0,0,0,38,1,5,2,1,1
0,14.12,6.09,15.23,4.4,0.89,5.3,3.02,0,0,0,3.59,0,0,0,0,0,0,88,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,88,1,1,4,1,2
9.08676,7.44738,0,12.31887,10.84078,7.04729,3.47811,8.21722,2.88377,20.20156,4.90347,9.4248,0,0,0,4.06391,0,4.12609,23,1,2,5,1,2
0,0,0,0,0,0,0,0,0,6.88,0,0,17,9.57,0,0,0,0,23,1,2,5,1,2
9.26784,21.07575,60.15088,28.04496,15.8001,15.58903,8.77393,10.16792,8.49829,23.38411,5.4315,43.81571,0,0,0,0,0,0,58,1,4,2,1,2
3.57341,23.48133,23.23915,16.67039,11.67096,5.811,10.42362,8.85829,4.5684,11.00515,4.63817,36.06012,0,0,0,0,0,0,58,1,4,2,1,2
7.49,6.48,13.98,10.23,9.98,3.29,0,4.98,0,5.3,0,3.29,0,0,0,5.09,0,0,43,1,4,2,1,2
6.44,16.37,6.38,8.36,12.92,0,0,0,0,0,0,6.78,0,0,0,0,0,7.43,43,1,4,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,1,4,1,2
0,10.97,7.04,2.56,8.24,4.98,0,0,0,0,0,15.98,0,0,0,32.00939,43.08222,52.54173,24,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59,24,1,1,4,1,2
0,17.81,66.8,23.95,17.08,25.67,4.58,4.91,0,3.73,8.46,22.4,0,0,0,0,0,4.27,38,1,6,2,1,2
17.47,9.78,32.78,3.07,4.93,16.64,0,4.7,0,13.89,1.49,10.45,0,0,0,0,0,35.29,38,1,6,2,1,2
14.07,12.6,17.14,6.89,31.93,18.88,3,4.89,9.59,11.75,0,7.19,0,0,0,0,0,3.2,45,1,5,2,1,2
5.98,2.79,27.6,0,10.94,17.09,0,0,2.5,0,0,13.97,0,0,0,0,0,0,45,1,5,2,1,2
2.5,2,2.29,4.98,8.18,4.86,1.25,0,2,0,0,5,0,0,0,32.26,2.49,5.49,88,2,1,4,1,2
2.5,3,15.92,0,5.49,4.96,0,3.49,1,5.99,0,9.88,0,0,0,7.99,0,9.98,88,2,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,35,9.40569,8.22765,8.15151,10.81388,117.35,48,1,6,5,1,1
0,13.38,44.97,13.38,0,13.98,7.99,0,0,33.13,0,26.77,66.45583,0,15.98,0,4.99,74.23,48,1,6,5,1,1
0,2.29,0,26.95,14.77,7.05,5,0,0,0,2.69,0,12,0,0,113.51,0,150.18,74,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,74,1,2,1,1,2
10.96,11.96,112.41,39.91,16.68,18.44,0,10.11,0,28.86,0,17.52,0,0,9.59,15.95,18.99,50.35,60,1,3,2,1,2
0,13.67,77.75,17.3,11.24,28.36,1.99,4.35,0,10.68,3.39,36.47,0,0,9.59,4.82,11.48,0,60,1,3,2,1,2
0,1.57,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,2,5,1,2
0,1.99,0,5.98,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,28,1,3,2,1,2
0,0,13.98,2.99,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,28,1,3,2,1,2
0,0,0,4.99,15.12,19.26,0,0,0,10.69,0,5.39,0,0,0,74.74,1.48,3.21,66,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,1,4,1,2
0.88,5.79,14.96,14.36,2.21,2.5,7.48,3.34,0,12.5,4.18,10.78,0,0,0,9.94,0.99,0,38,1,4,5,1,1
1.99,5.78,17.56,12.66,5.99,3.82,2.99,1.98,0,1.26,0,10.98,0,0,0,0,0,12.67,38,1,4,5,1,1
2.99,0,23.97999,8.97,6.99,0,3.99,0,0,10.81,0,0,0,0,0,3.24,0,30.31,46,1,7,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,7,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,2,5,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,2,5,4,2
0.59,3.44,21.82001,5.24,0.96,9.41,0,0,0,0,0,6.02,0,0,0,0,0,32.28,74,1,2,1,1,2
0,2.92,0,5.06,1.25,3.44,0,0,0,0,0,3.66,0,0,0,0,0,0,74,1,2,1,1,2
0,3.59,11.46,1.99,1.29,14.16,0,0,0,0,6.34,0,0,0,0,0,0,0,27,1,1,4,1,2
0,0,22.84999,0,0,6.58,0,0,0,0,0,8.49,0,0,0,0,0,0,27,1,1,4,1,2
0,17.98,5.99,11.57,1.73,9.62,0,0,0,0,0,0,0,0,0,27.15,24.98,2.72,81,1,2,1,4,2
0,0,4.79,0,6.99,1.12,0,0,0,0,0,14.4,0,0,0,43.28,0,0,81,1,2,1,4,2
0,2.97,17.51809,9.83,2,10.76923,0,3.43,2.99,6.53,0,10.66268,0,0,0,20.49,2.44,49.41864,48,1,5,2,1,1
4.01,2.99,19.62,9.48,12.5,16.99,0,2.22,11.76,0,0,23.63,0,0,0,0,0,0,48,1,5,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,28.92808,0,0,0,0,0,39,1,1,4,1,2
0,0,0,0,9.04,0,0,0,0,0,0,0,21.08717,0,0,0,0,0,39,1,1,4,1,2
0,2.49596,0,6.85889,7.17427,1.47186,0,0,0,0,3.84901,0,0,0,38.28,0,13.99,0,61,1,1,4,1,2
0,0,21.81458,3.0374,0,1.99068,4.19588,3.36762,3.29,0,0,8.09385,0,0,0,0,10,0,61,1,1,4,1,2
4.67,18.9,23.88,29.94,6.83,2.23,1.88,13.34,0,10.91,8.55,58.37,0,0,0,15.92,0,16.02,47,1,3,3,1,2
0,5.76,0,5.36,6.45,0.36,0,32.41,3.3,14.98,0,30.77,0,0,0,0,10.03108,4.81,47,1,3,3,1,2
0,6.61,0,3.98,0.66,3.08,0,0,3.43,2.11,0,13.95,0,0,0,0,0,1.78,55,1,1,4,1,2
0,2.26,0,1.29,0,0,0,1,1.67,4.59,0,4.71,0,0,2.88,1.74,0,16.97,55,1,1,4,1,2
27.34665,16.48179,51.31388,13.85558,19.86317,5.83192,19.95705,0,11.99,26.78126,16.28009,14.79862,0,0,0,26.57,0,0,71,1,2,5,2,2
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,71,1,2,5,2,2
0,5.87,0,0,0,0,5.95,0,2,4.24,0,0,0,0,4.5,0,15.97,2.12,64,1,3,2,1,2
0,6.94,0,3.65,0,0,8.98,0,0,2.71,0,3,0,0,13.49,0,0,15.93,64,1,3,2,1,2
0,0,0,0,18.89,6.67,0,0,0,0,0,11.41,3.25,0,0,37.57,23.48,0,39,1,7,5,1,1
0,5.62,0,5.42,24.61,0,4.38,0,0,4.7,0,0,0,0,0,5.68,0,14.72,39,1,7,5,1,1
2.59,23.68157,123.40589,40.46,20.89868,50.7,6.41095,11.23905,11.53779,34.34,19.67,93.98607,5.35,0,0,4.34,11.98104,10.99,33,1,8,2,1,1
5.94,20.47164,9.85077,43.44871,5.47429,0,0,0,2.91258,53.3,8.89392,39.63809,30.42,8.17,0,13.35,5.99,32.06,33,1,8,2,1,1
14.73,20.53,35.02,19.87,3.18,0,4.36479,4.21521,16.31,1.53,0,34.15,0,0,0,0,0,16.9,62,1,2,5,2,2
0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,62,1,2,5,2,2
3.30661,15.14129,13.67146,11.67398,13.64961,1.62747,3.43034,8.46967,0,0,9.34333,2.80623,0,0,0,0,0,0,37,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83,0,22.51977,0,37,1,1,4,1,2
1.08,0,16.04,20.91,2.62,6.94,1.52,0,0,0,0,39.56,10.8,0,0,133.86,13.99,0,77,1,2,1,1,2
4.34291,8.93224,31.76,9.42169,16.85539,19.10849,0,13.61676,0,13.49034,2,75.08219,16.3,0,0,12.42,13.99,15.14,77,1,2,1,1,2
4.12704,0,0,2.33762,3.71711,5.27438,5.37909,4.31624,0,4.54907,0,2.22945,0,0,0,0,0,0,19,1,1,4,1,2
3.17335,6.32582,4.84385,11.74908,0,0,0,0,8.21967,4.20079,0,5.77744,0,0,0,0,0,0,19,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,59,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,0,0,59,1,1,4,1,2
0,5.72,21.41,5.09,2.6,0,3.12,0,1.56,4.16,0,10.4,9.8,0,31.2,0,0,0,27,1,5,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,5,2,1,1
8.5,4.88,12.18,9.48,6.67,10.48,0,4.59,0,30.1,2.99,14.14,65.39,0,40.97,0,0,2.13,69,1,2,5,1,2
0,18.66,31.15,11.78,10.66,21.98,0,1.5,9.98,2.56,0,16.03,63.76,0,43.47,0,5.18,53.29,69,1,2,5,1,2
8,1.5,57,7.78,11.5,4,2,5,3.38,7.39,6,10,0,0,0,5.1,6.17297,32.06,49,1,2,1,2,2
0,0,15,9.78,12,8,3,11,0,0,0,0,0,0,0,0,0,0,49,1,2,1,2,2
7.95,6.99,35.31,10.15,7.60416,1.72473,0,0.99,3.0311,7.99,7.18,71.88,0,0,0,0,0,13.47,45,1,2,3,1,2
11.96,7.98,44.47,20.5,16.21,23.92,0,1.99,13.63,10.21,11.67,25.23,0,0,0,0,0,0,45,1,2,3,1,2
0,0,0,0,0,0,0,0,0,3.84,0,1.73,0,0,0,3.84,0,0,39,1,2,3,2,2
0,6.27,2.6,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,39,1,2,3,2,2
0,1.9318,0,14.77,10.2482,5.15535,2.5,2.23,0,10.41625,4.22465,8.82375,20.89,0,0,11.84,6.49,22.5,37,1,2,1,2,2
4.68,14.53014,24,12.09907,1.5,10.40259,0,4.28145,12.34834,3.07,6.63841,40.85,0,0,0,0,0,0,37,1,2,1,2,2
0,1.89,6,7.66,10.42559,0,20.99,0,0,3.17441,0,27.74,0,0,0,0,0,6.21,59,1,1,4,1,2
0,0,18.58999,3.83,3.54,5.15,2.59,0,0,0,0,0,0,0,0,0,0,11.95,59,1,1,4,1,2
0,16.68,47.19,14.51,11.36,17.43,0,0,6.53,34.2,0,56.97,30.9,0,0,7.48,6.19,17.77,50,1,2,3,1,2
4.49,7.74,35.28,3.4,11.03,5.78,3.99,0,3.13,12.81,0,32.36,6.5,0,0,10.67,8.79,9.06,50,1,2,3,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,0,0,0,70,1,2,1,1,2
3.88,0,0,13.76655,9.55,16.31,2.81,8.94,11.13,6.45345,0,17.4,0,0,8.74,0,0,105.41,61,2,5,2,1,2
26.88,3.56,35.09,44.75,1.23,18.01,4.5,23.7,12.49,8.58,1.92,83.2,0,0,37.44,0,6.99,28.71,61,2,5,2,1,2
0,8.55,4.11,10.66,3.45,0,0,0,0,8.77,0,8.86,32.48,0,0,0,0,27.55,28,1,1,4,1,1
0,0,18.61,0,1.05,0,0,0,0,8.45,0,5.37,0,0,0,0,0,0,28,1,1,4,1,1
0,7.67,35.55088,30.16284,13.96664,21.10102,17.06387,5.04698,0,2.68,0,20.40778,18.49,0,0,0,5.49,0,56,1,1,4,1,1
0,5.70507,43.64,18.83,0,16.92,7.87,0,0,8.54,0,16.22493,0,0,0,0,0,0,56,1,1,4,1,1
10.2999,14.50332,16.25643,8.56006,16.32649,1.67484,5.07906,13.59678,7.38569,3.87208,4.97688,23.46847,0,0,0,0,0,0,24,1,2,5,6,2
0,7.70209,11.42271,0,3.51124,6.69059,0,0,3.41542,0,0,12.25795,0,0,0,0,0,0,24,1,2,5,6,2
0,10.46,0,0,13.96,1.78,3.99,0,12.98,1.29,0,19.96,0,0,0,15.15,0,10.85,74,1,1,4,1,2
0,7.99,4.99,4.98,1.13,9.89,0,0,0,0,8.99,26.92,20.63,0,0,0,0,9.78,74,1,1,4,1,2
0,0,0,0,0,1.33,0,0,0,0,0,5.32,0,0,0,10.33,0,18.73,39,1,3,3,2,2
0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,5.35,39,1,3,3,2,2
0,6.98,0.99,5.39,4.06,0.99,4,5.18,3.59,3.21,0,13.23,0,0,0,0,8.78,53.5,72,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82563,9.62,72,1,2,1,1,2
3.1,15.63,38.76,24.23,5.6,5.97,8.81,0,6.49,10.22,0,39.75,0,10.05,0,0,16.48067,0,41,1,4,2,1,2
3.45,2.06,0,8.64,14.76,5.81,0,3.39,0.9,31.31,0,27.99,0,0,0,0,0,0,41,1,4,2,1,2
5.25,12.98,12.3,16.44,20.69,18.19,0,5,24.67,0,0,43.76,0,0,52.12,0,25.99,14.43,70,1,2,1,1,2
10.47,0,0,0,6.14,0,0,0,0,13.99,0,2.69,0,0,0,0,0,11.75,70,1,2,1,1,2
0,2.97,40.69,8.87,9.58,4.78,7.69,1.73,0,13.95,0,2.97,0,0,0,0,0,0,60,1,2,5,6,2
9.99,5.47,45.49,9.75,4.9,1.73,0,3,0,9.71,0,1,0,0,0,0,0,0,60,1,2,5,6,2
11.99,5.48,0,2.99,0,0,0,0,0,4.32,0,0,0,0,3.25,6.34,0,17.75,48,1,4,5,1,1
12.97,21.99,16.38,10.48,0,3,0,4.24,0,0,0,2.98,29,0,0,4.23,0,8.22,48,1,4,5,1,1
3.78,5.28,33.15,8.47,0,0,0,2.69,0,26.52,0,34.61,0,0,0,0,0,0,66,1,3,5,1,2
0,5.68,12.43,6.9232,6.52,0,0,0,0,10.8,0,13.8568,0,0,6.6,13.27001,0,0,66,1,3,5,1,2
36.83037,41.30257,66.56126,35.84289,30.72237,21.63126,32.9918,28.93992,17.90111,77.32344,20.53375,107.33926,0,91.56,11.44,0,0,10.9,61,1,5,5,1,2
0,8.80085,10.83429,9.50179,2.77197,4.27817,5.45729,0,3.30296,14.2624,0,53.11029,0,91.56,0,0,0,17.44,61,1,5,5,1,2
2.74,9.41,37.67,42.12,38.19,27.93,4.06,3.36,3.56,26.36,6.11,30.91,13.87,0,0,15.98,139.84743,57.1,33,1,3,2,1,2
4.38,13.03,59.93,23.59,42.84,11.47,7.43,21.41,3.87,2.04,2.54,19.84,8.54,0,0,62.44,39.32,0,33,1,3,2,1,2
0,4.75,0,5.6,1.56,3.48,2.31,0,1.04,0,0,7.34,0,0,0,0,20.13,3.94052,64,2,1,4,1,2
26.72621,29.37847,76.47,23.84,13.58,57.94019,0,6.87,13.45,26.31,5.99,19.24513,17.4,0,63.98,17.51135,11.96443,76.15475,68,1,4,2,1,2
0,42.83,245.14,32.24,2.66,41.04,10.98,0,4.49,10.01,23.95,10.98,17.4,0,21.48,10.12,12.69,0,68,1,4,2,1,2
10.48,7.99,163.51,63.35,29.48,47.14,0,0,9.08,83.58,8.57,42.84,0,0,77,42.9,33.18,136.4,60,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,2,1,1,2
0,0,12.17,0,0,8.08,0,20.95,0,0,13.08,14.68,0,0,0,0,0,5.3,31,1,1,4,1,2
7.18496,29.6655,71.20207,32.5637,2.99,20.63553,0,10.80482,7,2.88298,0,36.33044,0,0,0,4.24,89.49854,13.26,31,1,1,4,1,2
11.24,16.92,2.8,18.96,5.28,2.79,0,0,8.99,28.99,0,53.4,5.75,0,101.72,5.17,19.95,5.43,50,1,2,5,1,1
4.96,1.79,0,4.99,3.66,8.92,0,1.72,0,0,0,41.85,6.78045,0,37.77,55.39,0,13.46,50,1,2,5,1,1
0,0,0,0,0,0,0,0,0,0,0,0,8.79,0,0,0,0,0,46,1,3,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,2,3,2,2
0,4.76,7.46,0,0,0,0,0,0,3.46,0,10.89,0,0,0,0,7.62,0,44,1,2,3,2,2
0,0,0,2.79,8.68,0,0,0,0,3.49,0,0,0,0,0,1.7362,9.99,24.1738,69,1,1,4,1,1
